@relation winequality-red-weka.filters.unsupervised.instance.RemovePercentage-P34.0-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {3,4,5,6,7,8}

@data
0.186918,0.20689,-0.024847,0.043258,-0.068279,-0.080088,0.037099,0.060225,0.177895,0.221347,-0.15734,5
0.067477,0.279169,-0.026377,-0.03866,-0.046519,0.021217,-0.020712,-0.009174,0.077583,0.134426,-0.121717,6
0.027187,0.237921,-0.015149,-0.034894,-0.030767,0.035534,-0.013761,-0.032331,0.062798,0.090606,-0.095113,5
0.08088,0.209083,-0.011076,-0.042842,-0.046827,0.047354,-0.011845,-0.014723,0.121196,0.080592,-0.064414,5
0.050849,0.218768,-0.01906,-0.022591,-0.062163,0.040675,0.025459,-0.019901,0.094865,0.080581,-0.097297,5
0.041357,0.212016,-0.06196,-0.002622,-0.069125,0.012726,-0.009436,-0.026474,0.105879,0.13382,-0.07402,7
0.063043,0.207628,-0.038896,-0.064398,-0.026,0.014079,-0.031307,0.008979,0.108844,0.047635,-0.082257,6
0.099677,0.220489,-0.016139,-0.067552,-0.003987,-0.013944,-0.019865,-0.028532,0.126979,0.115368,-0.133889,4
0.063043,0.207628,-0.038896,-0.064398,-0.026,0.014079,-0.031307,0.008979,0.108844,0.047635,-0.082257,6
0.056684,0.207142,-0.029324,-0.052207,-0.030186,0.03528,-0.035659,-0.006996,0.061624,0.072137,-0.066425,5
0.077008,0.203001,-0.036502,-0.059371,-0.028932,0.016792,-0.032099,-0.003559,0.102689,0.061189,-0.087101,6
0.02842,0.212455,-0.035598,-0.026153,-0.048942,0.012657,-0.017717,0.021655,0.098143,0.077647,-0.089132,6
0.084658,0.220169,-0.024429,-0.015658,-0.075979,0.010925,-0.005812,-0.005599,0.097369,0.100353,-0.067487,5
0.081306,0.191868,-0.04147,-0.030628,-0.053656,0.045163,-0.008924,-0.023898,0.119038,0.097766,-0.081758,5
0.086634,0.214801,-0.030237,-0.092316,-0.051644,0.023811,0.030816,-0.025882,0.050972,0.093482,-0.09465,6
0.033428,0.191104,-0.018624,-0.022897,-0.065498,0.02434,0.007007,0.002869,0.094207,0.072254,-0.079668,6
0.059996,0.221624,-0.053647,-0.013627,-0.039357,-0.017184,-0.026521,-0.044383,0.106174,0.142401,-0.107492,5
0.033428,0.191104,-0.018624,-0.022897,-0.065498,0.02434,0.007007,0.002869,0.094207,0.072254,-0.079668,6
0.060883,0.198394,-0.050028,-0.046572,-0.023834,0.063884,-0.023058,-0.00575,0.080319,0.116312,-0.093781,5
0.045579,0.208529,-0.036449,-0.040975,-0.031357,0.005843,-0.018943,-0.044498,0.094404,0.085555,-0.103396,5
0.105416,0.237004,-0.073114,0.035233,-0.003773,-0.041767,-0.016834,-0.104683,0.108827,0.127811,-0.047659,5
0.045579,0.208529,-0.036449,-0.040975,-0.031357,0.005843,-0.018943,-0.044498,0.094404,0.085555,-0.103396,5
0.052412,0.181826,-0.019915,-0.027498,-0.05936,0.008024,-0.003993,0.002792,0.089796,0.080258,-0.081408,6
0.070088,0.218595,-0.0233,-0.04112,-0.047247,0.014952,-0.037119,-0.000877,0.084977,0.096315,-0.082605,5
0.052412,0.181826,-0.019915,-0.027498,-0.05936,0.008024,-0.003993,0.002792,0.089796,0.080258,-0.081408,6
0.106857,0.198144,-0.025887,-0.045363,-0.042649,-0.005681,-0.031866,-0.043733,0.102478,0.102812,-0.098903,5
0.132096,0.183175,-0.051248,-0.03546,-0.038203,0.032869,-0.051061,-0.043706,0.108815,0.145956,-0.060394,5
0.080489,0.163457,-0.016283,0.004901,-0.056502,0.02189,-0.00418,0.018668,0.075635,0.104929,-0.093635,5
0.076055,0.175011,-0.007323,0.001602,-0.094186,0.005131,-0.014255,-0.021659,0.076209,0.102449,-0.060014,5
0.076674,0.206036,-0.037322,-0.041794,-0.04317,0.040727,-0.006546,-0.013063,0.083483,0.101837,-0.114672,6
0.087839,0.196452,-0.036973,-0.039611,-0.045978,0.048161,-0.039405,-0.017592,0.077188,0.122079,-0.070422,5
0.081744,0.242599,-0.034284,-0.049438,-0.025975,-0.020945,-0.045134,-0.039309,0.110133,0.121266,-0.12099,5
0.134076,0.214176,-0.056201,0.033581,-0.020119,-0.022097,-0.018364,-0.071237,0.090754,0.120167,-0.051687,5
0.081744,0.242599,-0.034284,-0.049438,-0.025975,-0.020945,-0.045134,-0.039309,0.110133,0.121266,-0.12099,5
0.075928,0.193895,-0.03379,-0.047537,-0.020576,0.004174,-0.044745,-0.024057,0.073528,0.079569,-0.078517,5
0.086166,0.215094,-0.008162,-0.054924,-0.037146,0.015956,-0.024532,-0.025288,0.102897,0.095038,-0.076965,5
0.077816,0.180783,-0.026486,-0.036727,-0.039791,0.002309,-0.038827,-0.023044,0.094796,0.068155,-0.112619,5
0.050254,0.197851,-0.046008,-0.084338,-0.020908,-0.019372,-0.015464,0.023488,0.059649,0.07862,-0.05621,5
0.126329,0.190933,-0.025229,-0.060649,0.000242,-0.073823,-0.04161,-0.063156,0.121381,0.139576,-0.127973,3
0.145835,0.232484,-0.015411,-0.024204,-0.0279,-0.044212,-0.042609,-0.051867,0.089298,0.094479,-0.06546,5
0.116366,0.19034,-0.078787,-0.126609,-0.029615,-0.010431,0.112216,0.003324,0.039869,0.100829,-0.045638,5
0.135977,0.212965,-0.020678,0.001219,-0.026155,0.000291,-0.015295,0.00437,0.069765,0.071528,-0.060944,5
0.136597,0.211678,-0.023797,0.001929,-0.028704,0.0082,-0.015112,0.003432,0.071208,0.074165,-0.058988,5
0.182757,0.210707,-0.076005,-0.04447,-0.031568,-0.03208,-0.085501,0.025783,0.078089,0.127543,-0.151275,6
0.087898,0.19188,-0.027951,-0.059267,-0.022258,0.001259,-0.043139,-0.007448,0.101748,0.065938,-0.089636,6
0.087898,0.19188,-0.027951,-0.059267,-0.022258,0.001259,-0.043139,-0.007448,0.101748,0.065938,-0.089636,6
0.111356,0.222011,-0.004555,-0.034606,-0.038496,0.014617,-0.027342,-0.02508,0.091343,0.096519,-0.069037,5
0.076927,0.218082,-0.021495,-0.019444,-0.076003,-0.011368,-0.017466,-0.001049,0.090064,0.109598,-0.098115,6
0.07011,0.226297,-0.05451,0.007851,-0.019432,-0.025153,-0.01685,-0.080025,0.117245,0.146728,-0.068394,6
0.087898,0.19188,-0.027951,-0.059267,-0.022258,0.001259,-0.043139,-0.007448,0.101748,0.065938,-0.089636,6
0.085952,0.184357,-0.029445,-0.058688,-0.022806,0.002522,-0.042068,-0.006271,0.10006,0.06742,-0.089639,6
0.070305,0.223728,-0.035265,-0.026654,-0.007748,0.018011,-0.037492,0.003474,0.049296,0.095375,-0.06256,4
0.091493,0.195522,-0.027382,-0.045147,-0.053446,-0.003814,-0.020565,-0.03418,0.119951,0.073386,-0.101229,4
0.094651,0.210803,0.009836,-0.032223,0.016597,-0.032359,-0.024304,-0.05484,0.122368,0.126086,-0.10237,5
0.088868,0.197696,-0.043092,-0.051825,-0.026994,-0.000274,-0.023619,-0.043251,0.08961,0.102796,-0.120191,5
0.096109,0.212444,-0.02534,-0.046648,-0.029114,0.026915,-0.02741,-0.007123,0.085605,0.106544,-0.113742,5
0.110692,0.231835,-0.04265,-0.040821,-0.034508,0.005194,-0.02527,0.000134,0.116525,0.103969,-0.129092,6
0.071222,0.210218,-0.026725,-0.035593,-0.058927,0.014781,-0.041188,0.00694,0.06888,0.093295,-0.074533,6
0.06823,0.234187,-0.050972,0.005617,-0.019368,-0.029723,-0.012509,-0.080444,0.11671,0.137533,-0.072029,5
0.13596,0.234337,-0.006588,-0.019661,-0.024078,-0.007013,-0.026944,-0.009737,0.068752,0.074429,-0.055676,5
0.111564,0.187734,0.000109,-0.050522,-0.044772,0.024312,-0.020546,-0.026041,0.113809,0.082027,-0.094613,5
0.083127,0.215241,-0.010987,-0.035317,-0.035268,0.020391,-0.029803,-0.013682,0.048622,0.081878,-0.090818,5
0.114578,0.197009,-0.033024,-0.005076,-0.041185,-0.011215,-0.020065,-0.037357,0.095229,0.111668,-0.081219,5
0.063942,0.195262,-0.018402,-0.04053,-0.022826,0.038406,-0.020314,-0.012603,0.074701,0.078451,-0.100787,6
0.083127,0.215241,-0.010987,-0.035317,-0.035268,0.020391,-0.029803,-0.013682,0.048622,0.081878,-0.090818,5
0.085754,0.216145,-0.026974,-0.035546,-0.027688,0.0375,-0.004187,0.002647,0.101081,0.068533,-0.107401,5
0.086149,0.198118,-0.019953,-0.044792,-0.05327,0.041846,-0.006881,-0.020586,0.106379,0.070833,-0.109554,5
0.110663,0.181664,-0.009645,-0.05264,-0.013974,0.017925,-0.025116,-0.010858,0.101619,0.089857,-0.09793,5
0.086149,0.198118,-0.019953,-0.044792,-0.05327,0.041846,-0.006881,-0.020586,0.106379,0.070833,-0.109554,5
0.094464,0.20101,-0.035083,-0.007028,-0.032604,0.063131,0.004774,-0.0144,0.092853,0.093587,-0.064313,5
0.088883,0.207704,-0.028176,-0.038944,-0.03045,0.046064,-0.00156,0.009718,0.105172,0.070175,-0.106227,5
-0.004503,0.216147,-0.110091,-0.013314,0.049168,0.025215,-0.01561,0.08043,0.154314,0.040852,0.005497,5
0.105751,0.211463,-0.04836,-0.054855,-0.006287,-0.070304,-0.045128,-0.062046,0.119487,0.141771,-0.128298,4
0.088072,0.205111,-0.017914,-0.04429,-0.039613,-0.006013,-0.01958,-0.019865,0.111735,0.099269,-0.115691,5
0.117231,0.242655,-0.030588,-0.068253,-0.030079,0.006854,-0.048125,-0.018696,0.132684,0.108361,-0.081086,6
0.073348,0.200746,-0.026507,-0.072013,-0.021686,0.012781,-0.043964,-0.001162,0.095408,0.055473,-0.094183,5
0.073348,0.200746,-0.026507,-0.072013,-0.021686,0.012781,-0.043964,-0.001162,0.095408,0.055473,-0.094183,5
0.155684,0.240488,-0.062608,-0.046416,-0.015719,-0.011265,-0.054363,-0.040074,0.121211,0.16923,-0.140548,6
0.137739,0.203064,-0.045226,-0.115813,-0.061386,-0.013688,0.085365,-0.043004,0.001676,0.147809,-0.084801,5
0.120897,0.247727,-0.00871,-0.069727,-0.038924,-0.023495,-0.04208,-0.046273,0.128933,0.125866,-0.117186,5
0.087413,0.192827,-0.034912,-0.054751,-0.028723,0.002924,-0.024322,-0.048658,0.09898,0.094539,-0.109469,5
0.110733,0.216872,-0.013105,-0.048272,-0.016802,0.005576,-0.052412,-0.001101,0.042263,0.086856,-0.069526,5
0.094419,0.207865,-0.013506,-0.059213,-0.033088,0.005025,-0.050201,-0.011225,0.074079,0.070016,-0.07148,5
0.067091,0.195652,-0.049154,-0.048156,-0.020433,-0.006617,-0.007778,-0.068501,0.103838,0.107206,-0.106791,5
0.067091,0.195652,-0.049154,-0.048156,-0.020433,-0.006617,-0.007778,-0.068501,0.103838,0.107206,-0.106791,5
0.13363,0.193681,-0.008226,-0.065272,-0.044203,0.024636,-0.041325,-0.002976,0.107164,0.067427,-0.058422,6
0.098404,0.206125,-0.028722,-0.005761,-0.032318,0.051437,0.007783,-0.005802,0.093595,0.076751,-0.067631,5
0.107836,0.173621,-0.022854,-0.04982,-0.049581,0.020578,-0.024522,-0.019351,0.122691,0.082753,-0.075416,5
0.092066,0.209875,-0.033626,-0.050352,-0.010669,-0.040401,-0.043638,-0.020214,0.110349,0.153571,-0.120125,6
0.138188,0.212353,-0.034748,0.019436,-0.028831,0.016813,-0.001546,-0.00401,0.08838,0.073874,-0.064997,5
0.073587,0.190449,-0.027236,-0.067569,-0.021343,0.018715,-0.044972,-0.008846,0.097151,0.060601,-0.086832,5
0.117286,0.226591,-0.014486,0.000731,-0.06327,0.015888,-0.010102,-0.014292,0.070295,0.114798,-0.058306,5
0.111863,0.223618,-0.007966,0.00034,-0.057899,0.019679,-0.005893,-0.011375,0.062684,0.094207,-0.058194,5
0.086786,0.18993,-0.026046,-0.064157,-0.027045,0.002231,-0.055739,0.005219,0.079839,0.078166,-0.073762,6
0.082806,0.205125,-0.005551,-0.029616,-0.036038,0.030427,-0.020828,-0.002333,0.042358,0.072992,-0.083543,6
0.09795,0.207886,-0.010456,-0.023338,-0.040641,0.028197,-0.019647,0.000349,0.046791,0.084534,-0.083804,5
0.089931,0.194666,-0.026165,-0.06364,-0.026644,0.003764,-0.05471,0.005757,0.078698,0.077986,-0.075934,6
0.086786,0.18993,-0.026046,-0.064157,-0.027045,0.002231,-0.055739,0.005219,0.079839,0.078166,-0.073762,6
0.08876,0.191264,-0.022237,-0.04522,-0.032499,0.024874,-0.016404,-0.02225,0.106374,0.090841,-0.08992,5
0.08876,0.191264,-0.022237,-0.04522,-0.032499,0.024874,-0.016404,-0.02225,0.106374,0.090841,-0.08992,5
0.107998,0.192016,-0.03035,-0.046485,-0.02971,0.031599,-0.02572,-0.007502,0.086435,0.087207,-0.073028,5
0.08876,0.191264,-0.022237,-0.04522,-0.032499,0.024874,-0.016404,-0.02225,0.106374,0.090841,-0.08992,5
0.083494,0.193306,-0.083959,-0.137153,-0.02572,-0.012453,0.094403,-0.016272,0.003593,0.129899,-0.060298,6
0.124902,0.190359,-0.059848,-0.022887,-0.034852,-0.020385,-0.047101,-0.054831,0.103584,0.135605,-0.116956,6
0.118406,0.21802,-0.059379,-0.045985,-0.016122,-0.027491,-0.059402,-0.059277,0.106031,0.132878,-0.12951,6
0.086029,0.197259,-0.040954,-0.034729,-0.029322,0.000726,-0.007919,-0.04685,0.122802,0.088258,-0.112703,5
0.086029,0.197259,-0.040954,-0.034729,-0.029322,0.000726,-0.007919,-0.04685,0.122802,0.088258,-0.112703,5
0.101156,0.190404,-0.030967,-0.019749,-0.044662,0.064322,-0.005991,-0.007138,0.087016,0.091016,-0.06703,5
0.123895,0.22781,-0.018007,0.00576,-0.022373,-0.012479,-0.002025,-0.005239,0.086683,0.058201,-0.087069,5
0.096645,0.202549,-0.020877,-0.026783,-0.050958,-0.005525,-0.006437,-0.036562,0.077305,0.08708,-0.107375,5
0.101038,0.187557,-0.034264,-0.037452,-0.05336,0.00288,-0.019599,-0.022505,0.122046,0.078227,-0.111348,6
0.096645,0.202549,-0.020877,-0.026783,-0.050958,-0.005525,-0.006437,-0.036562,0.077305,0.08708,-0.107375,5
0.108059,0.19576,-0.012137,-0.041101,-0.041878,0.005136,-0.015081,-0.021923,0.107291,0.079957,-0.087283,6
0.113043,0.192293,-0.009865,-0.03699,-0.041887,0.005889,-0.013211,-0.019067,0.108794,0.080296,-0.08832,6
0.094655,0.206405,-0.022746,-0.009755,-0.02574,0.013822,0.010785,-0.012893,0.097639,0.067407,-0.09509,5
0.121797,0.247865,-0.010669,-0.043366,-0.011817,-0.003303,-0.036264,-0.018119,0.057996,0.073463,-0.058534,5
0.157181,0.198839,-0.028574,-0.032351,-0.030247,0.016507,-0.036377,-0.006235,0.083246,0.077464,-0.080446,6
0.105295,0.187159,-0.031272,-0.038672,-0.036397,-0.006086,-0.022464,-0.022092,0.103697,0.07046,-0.105743,5
0.157181,0.198839,-0.028574,-0.032351,-0.030247,0.016507,-0.036377,-0.006235,0.083246,0.077464,-0.080446,6
0.150917,0.212527,-0.035656,0.025344,-0.025988,-0.016897,-0.006096,-0.020626,0.081545,0.075079,-0.064919,5
0.155398,0.210815,-0.032147,0.026152,-0.033102,-0.007295,-0.003094,-0.007185,0.076395,0.067605,-0.06553,5
0.09551,0.206532,-0.036757,-0.065516,-0.025612,-0.016931,0.004825,0.0277,0.069645,0.048807,-0.075415,6
0.096683,0.205441,-0.037218,-0.06503,-0.026135,-0.016661,0.003346,0.02641,0.067209,0.052012,-0.074912,6
0.09867,0.189265,-0.035391,-0.051851,-0.014099,-0.026561,-0.017565,-0.059162,0.108021,0.112336,-0.127595,5
0.150479,0.218992,-0.045525,-0.08452,-0.024673,-0.026057,0.033876,-0.035846,0.059029,0.104992,-0.118258,6
0.135724,0.203745,-0.040435,-0.100848,-0.037035,-0.004854,0.030538,-0.02426,0.058477,0.10945,-0.124483,6
0.096059,0.22232,-0.007523,-0.048497,-0.029669,0.0043,-0.028383,0.007947,0.082542,0.09397,-0.104503,5
0.1473,0.20394,-0.025104,-0.031559,-0.024115,0.017578,-0.031869,0.008834,0.08961,0.067647,-0.081867,5
0.127496,0.19114,-0.037355,-0.074868,-0.037858,0.028156,0.028198,-0.009443,0.08277,0.066767,-0.102493,6
0.134866,0.195673,-0.015728,-0.078343,-0.029358,-0.003465,-0.044185,0.012168,0.056397,0.077402,-0.090486,5
0.145928,0.202554,-0.040175,-0.012107,-0.037887,-0.000003,-0.022027,-0.035955,0.119043,0.09907,-0.078866,5
0.134866,0.195673,-0.015728,-0.078343,-0.029358,-0.003465,-0.044185,0.012168,0.056397,0.077402,-0.090486,5
0.150859,0.19943,-0.026003,-0.035973,-0.025605,0.007919,-0.037739,0.000979,0.090611,0.072449,-0.082775,5
0.099798,0.204898,-0.010538,-0.013434,-0.055988,0.01489,-0.008902,0.000894,0.060897,0.077724,-0.086567,5
0.099798,0.204898,-0.010538,-0.013434,-0.055988,0.01489,-0.008902,0.000894,0.060897,0.077724,-0.086567,5
0.099163,0.216337,-0.026834,-0.02653,-0.057072,0.025927,-0.016685,-0.019522,0.110795,0.094956,-0.080015,6
0.099163,0.216337,-0.026834,-0.02653,-0.057072,0.025927,-0.016685,-0.019522,0.110795,0.094956,-0.080015,6
0.110653,0.226802,-0.02842,0.002863,-0.01789,0.029647,0.018713,-0.022037,0.098877,0.065028,-0.07833,5
0.082702,0.22598,-0.030987,-0.02917,-0.010621,0.015314,-0.029754,0.007656,0.050348,0.08613,-0.071894,6
0.137412,0.221117,-0.029429,0.007554,-0.022319,0.014663,-0.001662,-0.01676,0.097994,0.07557,-0.071772,5
0.140939,0.207605,-0.026146,-0.033031,-0.020329,0.007082,-0.028416,-0.001884,0.092732,0.06433,-0.083704,6
0.100063,0.205358,-0.028075,-0.048082,-0.036586,0.008391,-0.02991,-0.003923,0.122383,0.087568,-0.128306,5
0.099281,0.245309,-0.042526,-0.011473,-0.064416,-0.006643,-0.013551,0.011405,0.07995,0.135681,-0.148488,6
0.06318,0.205197,-0.073937,-0.021433,-0.007122,-0.073006,0.019782,-0.006558,0.159894,0.085708,-0.059587,5
0.070207,0.200728,-0.047978,-0.037256,-0.028895,0.035712,0.008622,-0.001778,0.092771,0.095531,-0.07183,5
0.062828,0.19229,-0.069729,-0.009255,-0.039685,-0.005915,-0.039908,0.018239,0.091897,0.1169,-0.089345,7
0.088452,0.224318,0.000824,-0.05113,-0.044592,0.004294,-0.024596,-0.010673,0.091712,0.11134,-0.112546,6
0.088452,0.224318,0.000824,-0.05113,-0.044592,0.004294,-0.024596,-0.010673,0.091712,0.11134,-0.112546,6
0.112763,0.19777,-0.027052,-0.002929,0.002266,0.031068,0.005393,-0.008594,0.096006,0.082647,-0.094431,5
0.08424,0.195919,-0.007758,-0.037673,-0.040983,0.028303,-0.007663,-0.011952,0.110197,0.086054,-0.123415,5
0.145941,0.259217,-0.095299,-0.026771,0.010602,-0.039295,-0.048474,0.034592,0.126902,0.090602,-0.130571,7
0.090346,0.197315,-0.03488,-0.049188,-0.026682,0.025579,0.002113,-0.003541,0.103962,0.072355,-0.093573,6
0.076109,0.199467,-0.019959,-0.041733,-0.034311,0.004537,-0.010921,-0.005559,0.089144,0.082215,-0.112731,6
0.094262,0.235114,-0.056438,-0.029331,-0.038689,-0.021973,-0.030084,0.033423,0.089307,0.127623,-0.158124,7
0.081503,0.234688,-0.057189,-0.025449,-0.042929,-0.011361,-0.02982,0.034747,0.093495,0.114865,-0.150395,7
0.094262,0.235114,-0.056438,-0.029331,-0.038689,-0.021973,-0.030084,0.033423,0.089307,0.127623,-0.158124,7
0.072378,0.184825,-0.041516,-0.08488,-0.026143,0.005922,0.01131,0.008124,0.092426,0.058097,-0.085365,5
0.047946,0.235219,-0.019268,-0.050589,-0.021803,0.022452,-0.022043,-0.012773,0.082405,0.09104,-0.114796,6
0.085233,0.211469,-0.023583,-0.043196,-0.033058,0.021354,-0.013383,-0.003734,0.094332,0.081805,-0.138443,5
0.083327,0.217412,-0.014325,-0.018159,-0.076046,-0.025086,-0.019364,-0.007966,0.1135,0.120848,-0.085043,6
0.112387,0.189004,-0.038063,-0.03293,-0.067538,0.000715,-0.015309,0.007336,0.110073,0.121334,-0.088491,5
0.105743,0.219501,-0.041136,-0.062596,-0.038141,-0.000648,-0.02283,0.009761,0.068688,0.106391,-0.143447,4
0.120599,0.198463,-0.031387,-0.024732,-0.081332,-0.022737,-0.01919,0.010275,0.10557,0.142263,-0.079682,6
0.112387,0.189004,-0.038063,-0.03293,-0.067538,0.000715,-0.015309,0.007336,0.110073,0.121334,-0.088491,5
0.104758,0.206639,-0.010605,-0.035713,-0.051152,0.007281,-0.009178,0.001266,0.115822,0.090536,-0.108576,6
0.122154,0.184823,-0.064822,-0.018386,-0.081103,-0.015369,-0.020012,0.028104,0.096379,0.137961,-0.117073,6
0.081142,0.189774,-0.039267,-0.034207,-0.023476,0.038934,-0.017139,-0.036077,0.10513,0.089323,-0.102271,5
0.112753,0.219957,-0.000351,-0.040458,-0.035788,0.008304,-0.011442,-0.021322,0.104698,0.07327,-0.083539,5
0.085642,0.192148,-0.042399,-0.056664,-0.02667,0.01132,-0.012912,-0.019798,0.10416,0.075186,-0.108978,5
0.168615,0.244724,-0.085873,-0.048745,-0.017029,-0.020996,-0.058976,0.041484,0.111282,0.13307,-0.173237,7
0.110223,0.196112,-0.02814,-0.067338,-0.02912,0.006138,-0.06023,-0.00275,0.072977,0.087319,-0.082528,5
0.110223,0.196112,-0.02814,-0.067338,-0.02912,0.006138,-0.06023,-0.00275,0.072977,0.087319,-0.082528,5
0.046358,0.238263,-0.020188,-0.054988,-0.018236,0.032016,-0.02546,-0.0149,0.081603,0.092061,-0.115293,5
0.100756,0.218782,-0.027562,-0.047134,-0.031274,0.034321,-0.023565,-0.003379,0.08894,0.100007,-0.122129,5
0.076688,0.212119,-0.031611,-0.044245,-0.034341,0.001449,-0.040803,0.026987,0.067595,0.095584,-0.127474,7
0.100756,0.218782,-0.027562,-0.047134,-0.031274,0.034321,-0.023565,-0.003379,0.08894,0.100007,-0.122129,5
0.13451,0.200009,-0.089358,-0.036187,-0.039955,0.003352,-0.043899,0.007598,0.136183,0.162979,-0.126308,8
0.098728,0.191876,-0.070309,-0.056406,-0.009236,-0.016838,-0.048517,0.006079,0.098258,0.113795,-0.11925,6
0.087378,0.219215,-0.03204,-0.051991,-0.02933,-0.001683,-0.035157,-0.020478,0.115525,0.098027,-0.128496,4
0.098728,0.191876,-0.070309,-0.056406,-0.009236,-0.016838,-0.048517,0.006079,0.098258,0.113795,-0.11925,6
0.115676,0.154762,-0.062563,-0.05466,-0.070866,0.001003,-0.028934,0.00478,0.079187,0.137853,-0.044509,3
0.132647,0.132594,-0.064183,-0.040271,-0.083449,-0.016193,-0.024351,0.005809,0.084243,0.147827,-0.043607,4
0.07677,0.180277,-0.039543,-0.038862,-0.049817,0.006672,-0.027775,-0.044254,0.076717,0.110937,-0.092689,5
0.091815,0.178082,-0.050469,-0.031832,-0.037067,0.029211,-0.038447,-0.032438,0.088839,0.099138,-0.080353,5
0.109461,0.20261,-0.084474,0.042148,-0.018752,0.03915,-0.015338,0.015126,0.069158,0.136453,-0.153553,7
0.109461,0.20261,-0.084474,0.042148,-0.018752,0.03915,-0.015338,0.015126,0.069158,0.136453,-0.153553,7
0.09868,0.204995,-0.049108,-0.029758,-0.062384,-0.012936,-0.021092,0.034053,0.104932,0.092799,-0.100299,7
0.099351,0.211247,-0.02467,-0.071044,-0.030176,0.043371,-0.030384,-0.011458,0.07727,0.082967,-0.113713,5
0.117227,0.224996,-0.040994,-0.023599,-0.062093,-0.036631,-0.019796,0.017616,0.108696,0.129967,-0.111826,7
0.107675,0.187986,-0.042468,-0.070557,-0.019952,0.021092,-0.021368,-0.012752,0.10685,0.111146,-0.106821,5
0.115771,0.18364,-0.063265,-0.018914,-0.056029,-0.000559,-0.01088,-0.005477,0.094463,0.156878,-0.079307,6
0.080793,0.239578,-0.042955,-0.014166,0.003992,-0.017934,-0.016317,-0.029733,0.058078,0.070969,-0.08081,5
0.066538,0.179189,-0.066699,-0.015258,-0.053188,0.014518,-0.026415,0.029829,0.090775,0.118605,-0.081023,6
0.088674,0.205653,-0.038903,-0.07054,-0.018082,-0.005018,-0.063811,-0.020625,0.066197,0.099455,-0.080545,5
0.088674,0.205653,-0.038903,-0.07054,-0.018082,-0.005018,-0.063811,-0.020625,0.066197,0.099455,-0.080545,5
0.096761,0.210086,-0.03694,-0.059888,-0.025489,-0.010362,-0.053045,-0.018049,0.090395,0.087309,-0.077139,6
0.088674,0.205653,-0.038903,-0.07054,-0.018082,-0.005018,-0.063811,-0.020625,0.066197,0.099455,-0.080545,5
0.089069,0.21048,-0.038834,-0.069324,-0.019422,-0.006054,-0.062707,-0.019686,0.065161,0.092796,-0.081143,5
0.069886,0.188114,-0.025532,-0.033814,-0.051397,0.001109,-0.023909,-0.01074,0.054925,0.097696,-0.092287,5
0.069886,0.188114,-0.025532,-0.033814,-0.051397,0.001109,-0.023909,-0.01074,0.054925,0.097696,-0.092287,5
0.085091,0.225435,-0.056923,-0.017268,0.00552,0.005287,-0.022585,0.0359,0.103454,0.061851,-0.030787,5
0.118778,0.169667,-0.071949,-0.036046,-0.065739,0.018753,-0.057396,0.009099,0.078839,0.157494,-0.069174,6
0.118778,0.169667,-0.071949,-0.036046,-0.065739,0.018753,-0.057396,0.009099,0.078839,0.157494,-0.069174,6
0.121566,0.202782,-0.054418,-0.054092,-0.029681,-0.032153,-0.041678,-0.005797,0.130606,0.118601,-0.130257,7
0.118778,0.169667,-0.071949,-0.036046,-0.065739,0.018753,-0.057396,0.009099,0.078839,0.157494,-0.069174,6
0.110935,0.211231,-0.043976,-0.037156,-0.036724,0.000079,-0.034716,0.039695,0.082139,0.105591,-0.103802,7
0.089006,0.173923,-0.044152,0.000727,-0.081469,-0.002444,-0.018567,0.021132,0.093092,0.112179,-0.095111,7
0.074155,0.209876,-0.074611,-0.051402,-0.014769,-0.011739,-0.040396,0.003845,0.099671,0.115266,-0.110531,6
0.141562,0.202913,-0.017727,-0.029148,-0.020002,0.000213,-0.031185,-0.006591,0.081012,0.066482,-0.086148,5
0.082478,0.27435,-0.082118,-0.009959,0.035477,-0.097014,-0.094584,-0.077506,0.025577,0.173958,-0.099216,6
0.063132,0.233137,-0.019371,-0.039649,-0.028627,0.031087,-0.019514,-0.012693,0.068975,0.09593,-0.124595,5
0.142869,0.2073,-0.022252,-0.031844,-0.024295,0.005352,-0.033575,-0.009825,0.082844,0.072816,-0.086842,5
0.141562,0.202913,-0.017727,-0.029148,-0.020002,0.000213,-0.031185,-0.006591,0.081012,0.066482,-0.086148,5
0.142302,0.209514,-0.021302,-0.03022,-0.020867,0.00048,-0.033638,-0.01016,0.082773,0.07199,-0.086431,5
0.079592,0.208541,-0.065361,-0.050113,-0.012225,-0.01244,-0.037682,0.017641,0.099069,0.110878,-0.115985,6
0.074961,0.207082,-0.069642,-0.050366,-0.014489,-0.014142,-0.038689,0.013525,0.098551,0.110471,-0.112373,6
0.074155,0.209876,-0.074611,-0.051402,-0.014769,-0.011739,-0.040396,0.003845,0.099671,0.115266,-0.110531,6
0.119808,0.187615,-0.063044,-0.045474,-0.039919,0.015861,-0.035414,-0.00961,0.117669,0.121035,-0.10469,6
0.125914,0.183639,-0.084713,-0.023553,-0.039104,0.004952,-0.03044,-0.019175,0.130975,0.150657,-0.134011,6
